Datetime,Symbol,RS_Open,Future_15m,Future_30m,Future_60m,Rank
2026-06-01 09:45:00+05:30,COALINDIA.NS,-0.2421,-0.1073,0.8262,1.1266,2
2026-06-01 10:00:00+05:30,COALINDIA.NS,-0.0738,0.9345,0.8163,1.4178,1
2026-06-01 10:15:00+05:30,COALINDIA.NS,0.989,-0.1171,0.298,0.9684,1
2026-06-01 10:30:00+05:30,COALINDIA.NS,-0.0911,0.4155,0.5966,1.0761,2
2026-06-01 10:45:00+05:30,COALINDIA.NS,0.2708,0.1804,0.6684,0.2546,1
2026-06-01 11:00:00+05:30,COALINDIA.NS,0.0372,0.4872,0.4766,0.1695,1
2026-06-01 11:15:00+05:30,COALINDIA.NS,0.6725,-0.0105,-0.411,-0.1686,1
2026-06-01 11:30:00+05:30,COALINDIA.NS,0.0576,-0.4005,-0.3057,-0.6114,1
2026-06-01 11:45:00+05:30,COALINDIA.NS,-0.1628,0.0952,0.2434,-0.1693,2
2026-06-01 12:00:00+05:30,COALINDIA.NS,-0.0576,0.148,-0.3066,-0.4018,2
2026-06-01 12:15:00+05:30,COALINDIA.NS,0.2007,-0.454,-0.4117,-0.2217,1
2026-06-01 12:30:00+05:30,COALINDIA.NS,-0.4516,0.0424,-0.0955,-0.2015,2
2026-06-01 12:45:00+05:30,COALINDIA.NS,-0.0144,-0.1378,0.1908,-0.2968,2
2026-06-01 13:00:00+05:30,COALINDIA.NS,0.085,0.3291,-0.1062,-0.3609,1
2026-06-01 13:15:00+05:30,COALINDIA.NS,0.2287,-0.4338,-0.4867,-0.4338,1
2026-06-01 13:30:00+05:30,COALINDIA.NS,-0.426,-0.0531,-0.2551,0.5845,2
2026-06-01 13:45:00+05:30,COALINDIA.NS,0.0344,-0.202,0.0532,0.4466,1
2026-06-01 14:00:00+05:30,COALINDIA.NS,-0.0669,0.2557,0.8417,0.7671,2
2026-06-01 14:15:00+05:30,COALINDIA.NS,0.3499,0.5845,0.3932,0.627,1
2026-06-01 14:30:00+05:30,COALINDIA.NS,0.4789,-0.1902,-0.074,-1.6165,1
2026-06-01 14:45:00+05:30,COALINDIA.NS,-0.0251,0.1164,0.2329,-1.7678,2
2026-06-01 15:00:00+05:30,COALINDIA.NS,0.0404,0.1163,-1.5437,-1.3534,1
2026-06-01 15:15:00+05:30,COALINDIA.NS,0.1599,-1.658,-1.996,-0.9294,2
2026-06-02 09:15:00+05:30,COALINDIA.NS,-1.1847,-0.3436,0.1933,1.5679,2
2026-06-02 09:30:00+05:30,COALINDIA.NS,-0.482,0.5388,1.0884,1.972,2
2026-06-02 09:45:00+05:30,COALINDIA.NS,0.351,0.5466,1.3719,1.329,1
2026-06-02 10:00:00+05:30,COALINDIA.NS,0.7604,0.8208,0.8741,0.2558,1
2026-06-02 10:15:00+05:30,COALINDIA.NS,0.442,0.0529,-0.0423,-0.3912,1
2026-06-02 10:30:00+05:30,COALINDIA.NS,0.1534,-0.0951,-0.6129,-0.7609,1
2026-06-02 10:45:00+05:30,COALINDIA.NS,0.1381,-0.5183,-0.3491,-0.7933,1
2026-06-02 11:00:00+05:30,COALINDIA.NS,-0.5576,0.1701,-0.1489,-0.2339,2
2026-06-02 11:15:00+05:30,COALINDIA.NS,-0.004,-0.3184,-0.4458,-0.3078,2
2026-06-02 11:30:00+05:30,COALINDIA.NS,-0.1472,-0.1278,-0.0852,0.032,2
2026-06-02 11:45:00+05:30,COALINDIA.NS,-0.0855,0.0426,0.1386,-0.064,1
2026-06-02 12:00:00+05:30,COALINDIA.NS,0.0611,0.0959,0.1172,0.4796,1
2026-06-02 12:15:00+05:30,COALINDIA.NS,0.115,0.0213,-0.2023,0.1171,1
2026-06-02 12:30:00+05:30,COALINDIA.NS,-0.3733,-0.2236,0.3619,0.7877,2
2026-06-02 12:45:00+05:30,COALINDIA.NS,-0.5943,0.5868,0.3201,0.7255,2
2026-06-02 13:00:00+05:30,COALINDIA.NS,0.4935,-0.2652,0.4243,0.3394,1
2026-06-02 13:15:00+05:30,COALINDIA.NS,-0.3557,0.6913,0.4041,0.319,2
2026-06-02 13:30:00+05:30,COALINDIA.NS,0.6809,-0.2852,-0.0845,-0.264,1
2026-06-02 13:45:00+05:30,COALINDIA.NS,-0.3355,0.2013,-0.0847,-0.1165,2
2026-06-02 14:00:00+05:30,COALINDIA.NS,0.0977,-0.2854,-0.1797,-0.3911,1
2026-06-02 14:15:00+05:30,COALINDIA.NS,-0.1879,0.106,-0.0318,0.0742,2
2026-06-02 14:30:00+05:30,COALINDIA.NS,0.3877,-0.1377,-0.2118,1.1755,1
2026-06-02 14:45:00+05:30,COALINDIA.NS,-0.1007,-0.0742,0.106,0.6151,2
2026-06-02 15:00:00+05:30,COALINDIA.NS,-0.3656,0.1804,1.3902,0.0425,2
2026-06-02 15:15:00+05:30,COALINDIA.NS,0.0489,1.2076,0.5085,-0.5297,1
2026-06-03 09:15:00+05:30,COALINDIA.NS,1.7018,-0.6908,-1.3293,-1.7061,1
2026-06-03 09:30:00+05:30,COALINDIA.NS,-0.5542,-0.6429,-1.0329,-0.8116,2
2026-06-03 09:45:00+05:30,COALINDIA.NS,-0.5515,-0.3925,-0.3819,-0.3501,2
2026-06-03 10:00:00+05:30,COALINDIA.NS,-0.3698,0.0106,0.2236,-0.4579,2
2026-06-03 10:15:00+05:30,COALINDIA.NS,-0.0145,0.213,0.032,-0.4792,1
2026-06-03 10:30:00+05:30,COALINDIA.NS,0.2877,-0.1806,-0.6801,-0.4144,1
2026-06-03 10:45:00+05:30,COALINDIA.NS,-0.1742,-0.5003,-0.511,-0.3194,2
2026-06-03 11:00:00+05:30,COALINDIA.NS,-0.427,-0.0107,0.2675,0.2889,2
2026-06-03 11:15:00+05:30,COALINDIA.NS,-0.0635,0.2782,0.1926,0.4387,2
2026-06-03 11:30:00+05:30,COALINDIA.NS,0.3008,-0.0854,0.0213,0.4588,1
2026-06-03 11:45:00+05:30,COALINDIA.NS,0.0129,0.1068,0.2456,0.6835,1
2026-06-03 12:00:00+05:30,COALINDIA.NS,0.1502,0.1387,0.4374,0.6827,1
2026-06-03 12:15:00+05:30,COALINDIA.NS,-0.1165,0.2983,0.4368,0.6072,2
2026-06-03 12:30:00+05:30,COALINDIA.NS,-0.1067,0.1381,0.2443,0.1168,1
2026-06-03 12:45:00+05:30,COALINDIA.NS,0.2219,0.1061,0.1697,0.2227,1
2026-06-03 13:00:00+05:30,COALINDIA.NS,0.0453,0.0636,-0.1271,0.0212,1
2026-06-03 13:15:00+05:30,COALINDIA.NS,-0.2016,-0.1906,0.0529,0.0424,2
2026-06-03 13:30:00+05:30,COALINDIA.NS,-0.082,0.244,0.1485,0.191,2
2026-06-03 13:45:00+05:30,COALINDIA.NS,0.0774,-0.0953,-0.0106,-0.1376,1
2026-06-03 14:00:00+05:30,COALINDIA.NS,-0.2325,0.0847,0.0424,-0.0106,2
2026-06-03 14:15:00+05:30,COALINDIA.NS,0.0165,-0.0423,-0.127,-0.0212,1
2026-06-03 14:30:00+05:30,COALINDIA.NS,-0.1763,-0.0847,-0.0529,0.4871,2
2026-06-03 14:45:00+05:30,COALINDIA.NS,-0.1074,0.0318,0.106,0.4133,2
2026-06-03 15:00:00+05:30,COALINDIA.NS,0.2363,0.0742,0.5403,0.6357,1
2026-06-03 15:15:00+05:30,COALINDIA.NS,0.0705,0.4658,0.307,0.5187,1
2026-06-04 09:15:00+05:30,COALINDIA.NS,-0.1073,-0.1581,0.0948,-0.2529,2
2026-06-04 09:30:00+05:30,COALINDIA.NS,-0.2463,0.2533,0.2111,0.1161,2
2026-06-04 09:45:00+05:30,COALINDIA.NS,0.0186,-0.0421,-0.3474,0.4421,1
2026-06-04 10:00:00+05:30,COALINDIA.NS,-0.1027,-0.3054,-0.0948,0.6319,2
2026-06-04 10:15:00+05:30,COALINDIA.NS,-0.2801,0.2113,0.7923,1.7748,2
2026-06-04 10:30:00+05:30,COALINDIA.NS,0.2534,0.5798,0.7274,1.4337,1
2026-06-04 10:45:00+05:30,COALINDIA.NS,0.51,0.1467,0.9747,0.8804,1
2026-06-04 11:00:00+05:30,COALINDIA.NS,0.2102,0.8268,0.7012,0.8791,1
2026-06-04 11:15:00+05:30,COALINDIA.NS,0.8562,-0.1246,-0.0934,-0.0623,1
2026-06-04 11:30:00+05:30,COALINDIA.NS,-0.3426,0.0312,0.1767,0.0935,2
2026-06-04 11:45:00+05:30,COALINDIA.NS,0.1054,0.1455,0.0312,0.0416,1
2026-06-04 12:00:00+05:30,COALINDIA.NS,0.0473,-0.1141,-0.083,-0.1764,1
2026-06-04 12:15:00+05:30,COALINDIA.NS,-0.0671,0.0312,0.0104,-0.0208,2
2026-06-04 12:30:00+05:30,COALINDIA.NS,0.2236,-0.0208,-0.0934,0.0312,1
2026-06-04 12:45:00+05:30,COALINDIA.NS,-0.1656,-0.0727,-0.0312,-0.0104,2
2026-06-04 13:00:00+05:30,COALINDIA.NS,0.265,0.0416,0.1247,0.1663,1
2026-06-04 13:15:00+05:30,COALINDIA.NS,-0.0602,0.0831,0.0208,0.561,1
2026-06-04 13:30:00+05:30,COALINDIA.NS,0.0876,-0.0623,0.0415,0.0208,2
2026-06-04 13:45:00+05:30,COALINDIA.NS,-0.0611,0.1039,0.5401,0.2493,2
2026-06-04 14:00:00+05:30,COALINDIA.NS,-0.0991,0.4358,-0.0208,0.0208,1
2026-06-04 14:15:00+05:30,COALINDIA.NS,0.4125,-0.4545,-0.2893,-0.5475,1
2026-06-04 14:30:00+05:30,COALINDIA.NS,-0.5208,0.166,0.0415,-0.7472,2
2026-06-04 14:45:00+05:30,COALINDIA.NS,0.2747,-0.1243,-0.259,-0.9739,1
2026-06-04 15:00:00+05:30,COALINDIA.NS,-0.1382,-0.1349,-0.7884,-1.0788,2
2026-06-04 15:15:00+05:30,COALINDIA.NS,-0.245,-0.6544,-0.7167,-1.4646,2
2026-06-05 09:15:00+05:30,COALINDIA.NS,-0.9027,-0.0627,-0.2928,-1.0665,2
2026-06-05 09:30:00+05:30,COALINDIA.NS,-0.1429,-0.2302,-0.7533,-0.6068,2
2026-06-05 09:45:00+05:30,COALINDIA.NS,-0.1039,-0.5243,-0.776,-0.5558,2
2026-06-05 10:00:00+05:30,COALINDIA.NS,-0.6616,-0.253,0.1476,-0.39,2
2026-06-05 10:15:00+05:30,COALINDIA.NS,-0.2231,0.4016,0.2219,-0.4016,2
2026-06-05 10:30:00+05:30,COALINDIA.NS,0.8542,-0.1789,-0.5368,-0.2,1
2026-06-05 10:45:00+05:30,COALINDIA.NS,-0.3487,-0.3585,-0.6222,0.0,2
2026-06-05 11:00:00+05:30,COALINDIA.NS,-0.5329,-0.2646,0.3387,0.4022,2
2026-06-05 11:15:00+05:30,COALINDIA.NS,-0.1448,0.6048,0.6261,0.6154,2
2026-06-05 11:30:00+05:30,COALINDIA.NS,0.5856,0.0211,0.0633,-0.1688,1
2026-06-05 11:45:00+05:30,COALINDIA.NS,0.1357,0.0422,-0.0105,-0.1055,1
2026-06-05 12:00:00+05:30,COALINDIA.NS,-0.1356,-0.0527,-0.2319,-0.3584,2
2026-06-05 12:15:00+05:30,COALINDIA.NS,-0.041,-0.1793,-0.0949,-0.5379,2
2026-06-05 12:30:00+05:30,COALINDIA.NS,0.0861,0.0845,-0.1268,-0.4437,2
2026-06-05 12:45:00+05:30,COALINDIA.NS,0.1153,-0.2111,-0.4434,-0.2956,2
2026-06-05 13:00:00+05:30,COALINDIA.NS,-0.0825,-0.2327,-0.3174,0.0106,2
2026-06-05 13:15:00+05:30,COALINDIA.NS,-0.1366,-0.0848,0.1484,0.4135,2
2026-06-05 13:30:00+05:30,COALINDIA.NS,-0.0296,0.2335,0.329,0.5518,1
2026-06-05 13:45:00+05:30,COALINDIA.NS,0.0815,0.0953,0.2647,0.0529,1
2026-06-05 14:00:00+05:30,COALINDIA.NS,0.1068,0.1692,0.2221,0.0,1
2026-06-05 14:15:00+05:30,COALINDIA.NS,0.0376,0.0528,-0.2112,-0.359,1
2026-06-05 14:30:00+05:30,COALINDIA.NS,-0.1485,-0.2639,-0.2216,-1.2032,2
2026-06-05 14:45:00+05:30,COALINDIA.NS,-0.0984,0.0423,-0.1482,-0.7407,2
2026-06-05 15:00:00+05:30,COALINDIA.NS,0.0208,-0.1904,-0.9837,-1.2482,1
2026-06-05 15:15:00+05:30,COALINDIA.NS,-0.2108,-0.7948,-0.5935,-0.9856,1
2026-06-08 09:15:00+05:30,COALINDIA.NS,-0.278,0.203,-0.2671,0.0,2
2026-06-08 09:30:00+05:30,COALINDIA.NS,0.2005,-0.4691,-0.3945,-0.096,2
2026-06-08 09:45:00+05:30,COALINDIA.NS,-0.6191,0.075,0.2678,0.3106,2
2026-06-08 10:00:00+05:30,COALINDIA.NS,0.1853,0.1927,0.2997,0.2462,1
2026-06-08 10:15:00+05:30,COALINDIA.NS,0.2017,0.1068,0.0427,0.0641,1
2026-06-08 10:30:00+05:30,COALINDIA.NS,0.0272,-0.064,-0.0534,-0.3201,1
2026-06-08 10:45:00+05:30,COALINDIA.NS,-0.162,0.0107,0.0214,-0.2136,2
2026-06-08 11:00:00+05:30,COALINDIA.NS,0.0938,0.0107,-0.2669,-0.2349,1
2026-06-08 11:15:00+05:30,COALINDIA.NS,0.0586,-0.2776,-0.2349,-0.2882,2
2026-06-08 11:30:00+05:30,COALINDIA.NS,-0.3804,0.0428,0.0321,0.1606,2
2026-06-08 11:45:00+05:30,COALINDIA.NS,0.0456,-0.0107,-0.0535,0.4066,1
2026-06-08 12:00:00+05:30,COALINDIA.NS,-0.0286,-0.0428,0.1284,0.0214,1
2026-06-08 12:15:00+05:30,COALINDIA.NS,-0.0913,0.1713,0.4604,0.0428,1
2026-06-08 12:30:00+05:30,COALINDIA.NS,0.0481,0.2886,-0.1069,-0.2351,2
2026-06-08 12:45:00+05:30,COALINDIA.NS,0.2778,-0.3943,-0.4156,-0.8526,2
2026-06-08 13:00:00+05:30,COALINDIA.NS,-0.23,-0.0214,-0.1284,-0.4601,2
2026-06-08 13:15:00+05:30,COALINDIA.NS,0.0107,-0.107,-0.4388,-0.5137,2
2026-06-08 13:30:00+05:30,COALINDIA.NS,0.0554,-0.3321,-0.3321,-0.3857,2
2026-06-08 13:45:00+05:30,COALINDIA.NS,-0.3024,0.0,-0.0752,-0.1397,2
2026-06-08 14:00:00+05:30,COALINDIA.NS,0.0716,-0.0752,-0.0537,0.0322,1
2026-06-08 14:15:00+05:30,COALINDIA.NS,-0.0826,0.0215,-0.0645,-0.0215,2
2026-06-08 14:30:00+05:30,COALINDIA.NS,-0.1137,-0.086,0.086,-1.0325,2
2026-06-08 14:45:00+05:30,COALINDIA.NS,-0.0757,0.1722,0.0431,-0.8181,1
2026-06-08 15:00:00+05:30,COALINDIA.NS,0.3898,-0.1289,-1.1176,-1.3755,1
2026-06-08 15:15:00+05:30,COALINDIA.NS,0.013,-0.9899,-0.8608,-0.3551,1
2026-06-09 09:15:00+05:30,COALINDIA.NS,-0.9284,0.1304,-0.2608,0.3912,2
2026-06-09 09:30:00+05:30,COALINDIA.NS,0.2538,-0.3907,0.5101,0.5644,1
2026-06-09 09:45:00+05:30,COALINDIA.NS,-0.3984,0.9043,0.6537,1.2094,2
2026-06-09 10:00:00+05:30,COALINDIA.NS,0.9917,-0.2484,0.054,0.2592,1
2026-06-09 10:15:00+05:30,COALINDIA.NS,-0.1604,0.3031,0.5521,0.3356,2
2026-06-09 10:30:00+05:30,COALINDIA.NS,0.2836,0.2482,0.2051,0.3453,1
2026-06-09 10:45:00+05:30,COALINDIA.NS,0.3009,-0.0431,-0.2153,0.2476,1
2026-06-09 11:00:00+05:30,COALINDIA.NS,-0.0005,-0.1723,0.14,0.3016,1
2026-06-09 11:15:00+05:30,COALINDIA.NS,-0.1009,0.3129,0.4639,0.6149,2
2026-06-09 11:30:00+05:30,COALINDIA.NS,0.2489,0.1506,0.1613,0.3442,2
2026-06-09 11:45:00+05:30,COALINDIA.NS,0.019,0.0107,0.1503,-0.2255,1
2026-06-09 12:00:00+05:30,COALINDIA.NS,-0.0134,0.1396,0.1825,-0.3329,1
2026-06-09 12:15:00+05:30,COALINDIA.NS,0.0701,0.0429,-0.3753,-0.5897,2
2026-06-09 12:30:00+05:30,COALINDIA.NS,0.0313,-0.418,-0.5145,-0.6538,2
2026-06-09 12:45:00+05:30,COALINDIA.NS,-0.3081,-0.0969,-0.2153,-0.2045,2
2026-06-09 13:00:00+05:30,COALINDIA.NS,-0.1798,-0.1185,-0.1401,-0.0862,2
2026-06-09 13:15:00+05:30,COALINDIA.NS,-0.1333,-0.0216,0.0108,0.1726,2
2026-06-09 13:30:00+05:30,COALINDIA.NS,-0.0705,0.0324,0.0539,0.0324,2
2026-06-09 13:45:00+05:30,COALINDIA.NS,0.1359,0.0216,0.1618,0.6902,1
2026-06-09 14:00:00+05:30,COALINDIA.NS,-0.0293,0.1402,-0.0216,0.7009,1
2026-06-09 14:15:00+05:30,COALINDIA.NS,0.0837,-0.1615,0.5276,0.5492,1
2026-06-09 14:30:00+05:30,COALINDIA.NS,-0.3073,0.6902,0.7226,-0.1402,2
2026-06-09 14:45:00+05:30,COALINDIA.NS,0.5794,0.0321,0.0214,-0.557,1
2026-06-09 15:00:00+05:30,COALINDIA.NS,0.1282,-0.0107,-0.8566,-0.7924,2
2026-06-09 15:15:00+05:30,COALINDIA.NS,-0.1098,-0.846,-0.5783,-0.7925,2
2026-06-10 09:15:00+05:30,COALINDIA.NS,-1.2211,0.27,0.0648,0.324,2
2026-06-10 09:30:00+05:30,COALINDIA.NS,0.1923,-0.2047,-0.2154,0.0539,1
2026-06-10 09:45:00+05:30,COALINDIA.NS,-0.3243,-0.0108,0.259,0.1835,2
2026-06-10 10:00:00+05:30,COALINDIA.NS,0.1907,0.2699,0.2699,-0.1295,1
2026-06-10 10:15:00+05:30,COALINDIA.NS,0.25,0.0,-0.0754,-0.3122,1
2026-06-10 10:30:00+05:30,COALINDIA.NS,-0.2106,-0.0754,-0.3983,-0.2261,2
2026-06-10 10:45:00+05:30,COALINDIA.NS,-0.2264,-0.3232,-0.237,-0.3124,1
2026-06-10 11:00:00+05:30,COALINDIA.NS,-0.2808,0.0865,0.1729,-0.3999,2
2026-06-10 11:15:00+05:30,COALINDIA.NS,-0.0232,0.0864,-0.0756,-0.594,1
2026-06-10 11:30:00+05:30,COALINDIA.NS,0.0475,-0.1618,-0.5719,-0.7229,1
2026-06-10 11:45:00+05:30,COALINDIA.NS,-0.1053,-0.4107,-0.5187,-0.6052,2
2026-06-10 12:00:00+05:30,COALINDIA.NS,-0.3984,-0.1085,-0.1519,-0.2713,2
2026-06-10 12:15:00+05:30,COALINDIA.NS,0.0095,-0.0435,-0.0869,-0.1195,2
2026-06-10 12:30:00+05:30,COALINDIA.NS,0.0772,-0.0435,-0.1195,-0.5325,2
2026-06-10 12:45:00+05:30,COALINDIA.NS,-0.1814,-0.0761,-0.0326,-0.9677,2
2026-06-10 13:00:00+05:30,COALINDIA.NS,-0.1835,0.0435,-0.4135,-1.3711,2
2026-06-10 13:15:00+05:30,COALINDIA.NS,0.0749,-0.4568,-0.9354,-1.5662,1
2026-06-10 13:30:00+05:30,COALINDIA.NS,-0.2897,-0.4808,-0.9615,-1.1691,2
2026-06-10 13:45:00+05:30,COALINDIA.NS,-0.447,-0.4831,-0.6368,-0.7686,2
2026-06-10 14:00:00+05:30,COALINDIA.NS,-0.3321,-0.1545,-0.2096,-0.6068,2
2026-06-10 14:15:00+05:30,COALINDIA.NS,-0.1139,-0.0552,-0.1326,-0.2541,2
2026-06-10 14:30:00+05:30,COALINDIA.NS,0.1796,-0.0774,-0.398,-0.4533,1
2026-06-10 14:45:00+05:30,COALINDIA.NS,-0.0733,-0.3209,-0.1217,-0.6085,2
2026-06-10 15:00:00+05:30,COALINDIA.NS,-0.0641,0.1998,-0.0555,-0.3774,2
2026-06-10 15:15:00+05:30,COALINDIA.NS,0.1225,-0.2548,-0.4874,-0.3213,1
2026-06-11 09:15:00+05:30,COALINDIA.NS,-0.2664,-0.2332,-0.3221,-0.1666,2
2026-06-11 09:30:00+05:30,COALINDIA.NS,-0.316,-0.0891,0.167,-0.167,2
2026-06-11 09:45:00+05:30,COALINDIA.NS,0.0454,0.2563,0.156,-0.1894,1
2026-06-11 10:00:00+05:30,COALINDIA.NS,0.1244,-0.1,-0.3334,-0.3001,1
2026-06-11 10:15:00+05:30,COALINDIA.NS,-0.3801,-0.2336,-0.3449,-0.6007,2
2026-06-11 10:30:00+05:30,COALINDIA.NS,-0.2538,-0.1115,0.0335,-0.3791,2
2026-06-11 10:45:00+05:30,COALINDIA.NS,0.0302,0.1451,-0.2568,-0.2009,2
2026-06-11 11:00:00+05:30,COALINDIA.NS,0.1679,-0.4013,-0.4124,-0.4124,1
2026-06-11 11:15:00+05:30,COALINDIA.NS,-0.6267,-0.0112,0.056,0.0671,2
2026-06-11 11:30:00+05:30,COALINDIA.NS,-0.0839,0.0672,0.0,0.2127,1
2026-06-11 11:45:00+05:30,COALINDIA.NS,-0.1069,-0.0671,0.0112,0.1007,1
2026-06-11 12:00:00+05:30,COALINDIA.NS,-0.0985,0.0783,0.2127,-0.1119,1
2026-06-11 12:15:00+05:30,COALINDIA.NS,0.0326,0.1342,0.0895,-0.2125,1
2026-06-11 12:30:00+05:30,COALINDIA.NS,0.1479,-0.0447,-0.3239,-0.4803,1
2026-06-11 12:45:00+05:30,COALINDIA.NS,-0.1127,-0.2794,-0.3017,-0.3352,2
2026-06-11 13:00:00+05:30,COALINDIA.NS,-0.1293,-0.0224,-0.1569,-0.2241,2
2026-06-11 13:15:00+05:30,COALINDIA.NS,0.0569,-0.1345,-0.0336,0.0785,1
2026-06-11 13:30:00+05:30,COALINDIA.NS,-0.014,0.101,-0.0673,0.0449,2
2026-06-11 13:45:00+05:30,COALINDIA.NS,0.0691,-0.1682,0.1121,0.0448,2
2026-06-11 14:00:00+05:30,COALINDIA.NS,-0.0845,0.2808,0.1123,0.2471,2
2026-06-11 14:15:00+05:30,COALINDIA.NS,0.1936,-0.168,-0.0672,-0.1904,1
2026-06-11 14:30:00+05:30,COALINDIA.NS,0.0282,0.101,0.1346,-0.1907,1
2026-06-11 14:45:00+05:30,COALINDIA.NS,0.2074,0.0336,-0.1233,-0.3474,2
2026-06-11 15:00:00+05:30,COALINDIA.NS,0.0934,-0.1568,-0.3249,-0.7954,2
2026-06-11 15:15:00+05:30,COALINDIA.NS,-0.2709,-0.1683,-0.2244,-0.4937,2
2026-06-12 09:15:00+05:30,COALINDIA.NS,-0.9732,-0.0562,-0.4721,-0.3709,2
2026-06-12 09:30:00+05:30,COALINDIA.NS,0.0501,-0.4161,-0.2699,-0.3374,1
2026-06-12 09:45:00+05:30,COALINDIA.NS,-0.2572,0.1468,0.1016,0.0452,2
2026-06-12 10:00:00+05:30,COALINDIA.NS,0.1501,-0.0451,-0.0677,-0.2255,1
2026-06-12 10:15:00+05:30,COALINDIA.NS,-0.0594,-0.0226,-0.0564,-0.4061,2
2026-06-12 10:30:00+05:30,COALINDIA.NS,-0.0577,-0.0339,-0.158,-0.4062,2
2026-06-12 10:45:00+05:30,COALINDIA.NS,-0.0651,-0.1242,-0.3499,-0.1016,1
2026-06-12 11:00:00+05:30,COALINDIA.NS,-0.2274,-0.226,-0.2486,-0.2938,2
2026-06-12 11:15:00+05:30,COALINDIA.NS,-0.1332,-0.0227,0.2492,-0.1586,1
2026-06-12 11:30:00+05:30,COALINDIA.NS,-0.0924,0.2719,-0.0453,-0.2946,1
2026-06-12 11:45:00+05:30,COALINDIA.NS,0.2604,-0.3164,-0.4068,-0.4746,1
